Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
48,24,18,4,0.2,Undergrad,0,no,no,yes,yes,no
59,33,63,1,1.6,Undergrad,0,no,no,yes,yes,no
58,32,43,1,2.8,Graduate,0,no,no,yes,no,no
38,14,70,4,2,Professional,0,no,no,yes,no,no
49,25,19,1,0.9,Professional,0,no,no,no,no,no
60,36,39,4,1.3,Graduate,140,no,no,yes,no,no
54,28,81,3,0.8,Undergrad,0,no,no,no,no,no
28,2,34,4,1.3,Professional,0,no,no,no,no,no
27,1,140,1,5.9,Graduate,175,yes,yes,yes,no,yes
42,18,114,1,0.3,Undergrad,0,no,no,no,no,no
52,28,55,2,3.2,Professional,151,no,no,no,no,no
54,30,21,1,0.1,Graduate,76,no,no,yes,no,no
56,30,50,4,2.8,Graduate,0,yes,no,yes,no,no
58,34,41,3,1.5,Undergrad,0,no,no,yes,yes,no
56,32,190,3,2.2,Undergrad,0,no,yes,yes,no,yes
64,40,8,2,0.3,Professional,0,no,no,yes,no,no
35,8,55,2,1.67,Graduate,0,no,no,yes,no,no
45,20,40,2,1.3,Undergrad,0,no,no,no,yes,no
57,32,22,3,0.1,Graduate,0,no,no,yes,no,no
35,8,44,2,1.67,Graduate,0,yes,no,no,yes,no
46,22,102,3,4.5,Professional,0,no,no,yes,no,yes
30,4,54,4,1.8,Professional,235,no,no,yes,no,no
44,20,130,4,3.2,Graduate,0,no,no,no,no,yes
39,12,75,3,2.33,Graduate,0,no,no,yes,yes,no
42,18,42,2,1.7,Undergrad,0,no,no,yes,no,no
34,9,133,1,3.8,Undergrad,0,no,no,yes,no,no
46,20,40,1,1.2,Graduate,0,no,no,yes,no,no
55,31,34,3,1.5,Undergrad,101,no,no,yes,no,no
28,3,142,1,0.8,Undergrad,0,no,no,yes,no,no
35,10,64,3,2.3,Undergrad,0,no,yes,yes,yes,no
60,35,44,2,1.6,Professional,170,no,no,yes,no,no
50,24,95,1,0.3,Undergrad,262,no,no,yes,no,no
52,26,49,1,1.4,Professional,0,no,no,yes,no,no
51,27,12,2,0.2,Undergrad,0,no,no,no,no,no
51,26,98,1,1.3,Professional,0,no,no,yes,yes,no
59,35,42,4,0.4,Undergrad,0,no,no,yes,no,no
53,28,44,2,0.6,Professional,0,no,no,yes,yes,no
43,17,124,1,5.2,Undergrad,0,no,no,no,no,no
31,6,175,2,6.7,Undergrad,0,no,no,yes,no,no
32,6,22,4,0.3,Undergrad,0,no,no,no,no,no
41,17,78,4,2.67,Undergrad,99,no,no,yes,no,no
31,4,54,2,1,Graduate,109,no,no,no,yes,no
41,16,154,1,7,Undergrad,0,no,no,no,yes,no
47,22,42,3,2.7,Graduate,0,no,no,yes,no,no
37,13,195,2,6.5,Undergrad,635,no,no,yes,no,no
53,23,80,1,3,Professional,0,no,no,yes,yes,no
49,22,81,3,2,Graduate,0,no,no,yes,no,no
62,36,89,2,2,Undergrad,0,no,no,yes,yes,no
33,9,61,3,2.6,Graduate,0,no,no,yes,no,no
54,24,25,4,0.4,Professional,0,no,no,no,yes,no
27,3,43,3,0.1,Graduate,163,no,no,yes,no,no
60,35,122,1,2.6,Undergrad,352,no,no,no,no,no
29,5,160,1,4.3,Undergrad,385,no,no,yes,no,no
56,32,83,4,1.6,Graduate,0,no,no,no,no,no
55,30,79,2,0,Professional,0,no,no,no,no,no
45,19,30,3,0.5,Graduate,0,no,no,yes,yes,no
33,9,145,1,4.3,Undergrad,437,no,no,yes,no,no
45,21,151,2,3.3,Undergrad,328,no,no,no,no,no
44,18,14,2,0.1,Professional,98,no,no,no,yes,no
37,11,19,3,0.2,Graduate,0,no,no,yes,no,no
42,16,55,1,0.7,Professional,135,no,no,yes,no,no
26,2,132,2,2.4,Professional,0,no,no,no,yes,yes
33,8,182,1,8.6,Undergrad,0,no,no,no,no,no
61,36,78,3,0.5,Undergrad,0,no,no,yes,yes,no
31,7,42,1,2.4,Graduate,0,no,no,yes,yes,no
54,29,44,2,2.3,Professional,187,no,no,yes,no,no
62,38,195,4,5.2,Professional,522,no,yes,yes,yes,yes
61,36,53,3,0.5,Graduate,0,no,no,yes,no,no
66,41,65,3,2.4,Undergrad,0,no,no,no,no,no
38,12,43,4,0.2,Undergrad,0,no,no,no,no,no
55,29,38,4,1.5,Professional,0,no,no,no,yes,no
60,36,50,1,1.8,Professional,0,no,no,yes,no,no
23,-2,81,2,1.8,Graduate,0,no,no,no,no,no
29,3,41,1,1.9,Professional,0,no,no,yes,yes,no
35,10,73,3,2.3,Undergrad,0,no,no,yes,no,no
53,27,31,2,0.4,Professional,104,no,no,no,yes,no
32,7,84,3,0.6,Graduate,0,no,no,yes,yes,no
38,14,95,2,1.9,Undergrad,0,no,no,yes,yes,no
44,18,162,4,1.3,Undergrad,301,no,no,no,no,yes
43,18,60,2,2.2,Professional,115,no,no,no,no,no
54,30,121,2,1.1,Professional,0,yes,no,no,no,yes
52,25,43,3,1,Graduate,165,no,yes,yes,yes,no
31,7,38,1,1.8,Graduate,182,no,yes,yes,yes,no
47,22,82,1,2.9,Undergrad,276,no,no,yes,no,no
42,18,52,4,1.9,Undergrad,0,no,no,yes,no,no
57,33,43,3,1.5,Undergrad,168,no,no,no,yes,no
33,8,82,1,2.6,Graduate,0,yes,yes,yes,yes,no
35,10,161,1,4.1,Undergrad,0,yes,no,yes,no,no
56,30,24,2,0.7,Graduate,0,no,no,yes,no,no
57,32,102,1,2.6,Undergrad,0,no,no,yes,no,no
25,-1,53,3,2.4,Graduate,0,no,no,no,no,no
53,28,85,1,1.2,Undergrad,0,no,no,no,no,no
59,33,111,3,4.4,Undergrad,0,no,no,yes,no,no
56,32,90,2,0.3,Undergrad,0,no,no,yes,yes,no
54,28,94,2,1.1,Undergrad,188,no,no,no,no,no
48,23,63,4,3.6,Professional,0,no,no,no,no,no
55,30,153,2,2.8,Graduate,0,yes,yes,yes,no,yes
33,7,39,2,2,Professional,0,no,no,no,no,no
46,21,205,2,8.8,Undergrad,181,yes,no,yes,no,no
42,18,142,1,3.4,Undergrad,496,no,no,yes,no,no
49,25,163,2,0.4,Undergrad,0,yes,no,no,no,no
42,17,113,3,1,Undergrad,0,yes,no,yes,no,no
46,21,64,1,2.9,Undergrad,0,no,no,yes,yes,no
65,40,20,3,0.1,Professional,0,no,no,no,yes,no
50,24,179,1,1,Undergrad,0,no,no,yes,no,no
54,24,91,2,4.5,Professional,90,no,no,yes,no,no
42,18,103,1,3.33,Undergrad,0,yes,yes,yes,yes,yes
57,33,80,4,1.6,Graduate,0,no,no,no,no,no
61,35,38,2,0.3,Undergrad,0,no,no,no,no,no
60,34,44,1,0.2,Undergrad,0,no,no,no,yes,no
40,14,164,1,4.3,Graduate,0,no,no,no,no,yes
33,7,81,3,1.6,Undergrad,0,no,no,yes,yes,no
37,13,95,2,1.7,Graduate,83,no,no,no,no,no
52,28,44,3,1.9,Graduate,0,no,no,no,yes,no
33,7,88,3,1.6,Undergrad,0,no,no,yes,yes,no
62,36,148,3,7,Graduate,0,no,no,yes,no,yes
62,37,169,3,5,Graduate,184,no,yes,yes,yes,yes
63,37,11,1,0.8,Graduate,102,no,no,no,yes,no
55,25,92,1,3,Professional,158,no,no,no,yes,no
33,9,74,3,2.6,Graduate,0,no,no,yes,no,no
25,1,72,3,0.8,Undergrad,0,no,no,yes,no,no
55,31,63,3,2.67,Undergrad,0,no,no,yes,no,no
29,3,172,2,4.5,Undergrad,415,no,no,yes,no,no
45,21,183,2,1.4,Undergrad,0,no,no,yes,yes,no
60,34,40,1,2.5,Professional,166,no,no,yes,no,no
44,18,68,4,2.9,Undergrad,0,yes,no,no,yes,no
48,23,78,4,3.6,Professional,0,no,no,yes,no,no
57,32,68,2,3.7,Undergrad,184,no,no,no,no,no
58,32,49,1,1.4,Undergrad,99,no,no,yes,yes,no
58,33,39,2,2.3,Professional,0,no,no,yes,no,no
44,20,151,1,3.5,Undergrad,392,no,no,yes,no,no
54,28,159,2,0.5,Undergrad,461,no,no,yes,no,no
59,33,89,4,1.9,Graduate,0,no,no,yes,yes,no
63,37,105,4,1.7,Professional,244,no,no,no,yes,no
61,35,78,2,2,Undergrad,0,no,no,yes,yes,no
58,32,128,2,2.7,Undergrad,344,no,no,no,no,no
44,20,81,4,0.8,Undergrad,228,no,no,no,yes,no
53,29,50,4,0.1,Professional,152,no,no,yes,no,no
63,39,38,3,0.1,Professional,178,no,no,yes,yes,no
41,17,119,2,6.1,Undergrad,263,yes,no,yes,no,no
50,26,110,3,1.8,Graduate,0,no,no,yes,no,no
51,25,29,1,1.4,Professional,102,no,no,no,yes,no
47,22,19,1,0.4,Professional,0,no,no,yes,no,no
43,19,130,2,4.7,Professional,221,no,no,no,yes,yes
46,21,38,1,2.4,Undergrad,130,no,no,yes,no,no
50,24,31,1,0.3,Professional,0,no,no,no,no,no
33,9,14,4,0.7,Graduate,105,no,no,yes,no,no
27,2,158,3,0.4,Graduate,0,no,yes,yes,no,yes
34,8,39,4,0.2,Undergrad,115,no,no,yes,no,no
34,9,141,2,4.9,Professional,0,no,no,no,yes,yes
28,2,33,3,1,Undergrad,167,no,no,yes,no,no
29,5,92,2,0.6,Undergrad,0,no,no,yes,no,no
52,26,78,3,3,Graduate,0,no,no,no,no,no
47,22,42,3,2.7,Graduate,0,no,no,yes,yes,no
41,16,15,2,0.3,Graduate,83,no,no,no,no,no
58,32,48,1,2.8,Graduate,0,no,no,yes,no,no
37,12,63,3,2.3,Undergrad,0,no,no,yes,no,no
57,33,149,1,4.7,Undergrad,0,yes,no,no,no,no
63,39,49,1,0.8,Undergrad,103,no,no,yes,no,no
60,35,125,2,3.9,Undergrad,0,no,no,no,no,no
50,25,58,1,1.3,Graduate,0,no,no,yes,no,no
60,35,48,3,1.5,Undergrad,0,no,no,yes,no,no
54,30,75,2,3.2,Professional,0,no,no,no,yes,no
28,4,114,2,0.2,Undergrad,0,no,no,yes,no,no
45,21,134,4,5.5,Graduate,0,no,yes,yes,yes,yes
28,2,111,4,2.3,Professional,0,no,no,yes,no,no
54,29,62,4,3.8,Graduate,149,no,no,yes,no,no
42,18,45,1,0.7,Undergrad,0,yes,no,yes,no,no
30,4,113,2,0.2,Undergrad,0,no,no,yes,no,no
61,36,128,1,2.6,Undergrad,0,no,no,yes,no,no
64,38,168,4,5.7,Professional,0,no,no,yes,no,yes
38,13,81,1,4,Professional,206,yes,no,yes,no,no
39,14,75,1,0.1,Graduate,297,no,no,no,yes,no
54,29,21,4,0.1,Professional,0,no,no,no,no,no
59,33,83,3,4.4,Undergrad,0,no,no,yes,no,no
39,15,121,1,3.5,Undergrad,368,yes,no,yes,no,no
63,33,40,4,1.67,Professional,0,no,no,yes,no,no
31,5,101,1,2.9,Professional,170,yes,no,no,no,no
56,26,90,2,4.5,Professional,0,no,no,no,no,no
47,20,68,1,2.67,Graduate,0,no,no,yes,yes,no
28,3,74,2,1.8,Graduate,221,yes,no,no,no,no
32,8,74,4,0.1,Graduate,257,no,no,no,yes,no
54,30,51,2,3.2,Professional,0,no,no,no,no,no
29,5,149,1,1.5,Undergrad,0,no,no,yes,no,no
39,15,31,1,1.4,Professional,88,no,no,yes,yes,no
26,0,85,2,1.6,Professional,0,no,no,no,no,no
29,-1,62,2,1.75,Professional,0,no,no,no,yes,no
46,21,44,1,0.3,Undergrad,110,yes,no,yes,no,no
38,13,63,3,0.5,Professional,190,yes,yes,yes,yes,no
55,31,23,2,0.3,Undergrad,0,no,no,yes,yes,no
48,22,40,3,2.2,Graduate,87,no,no,yes,no,no
36,10,78,2,4.5,Professional,204,no,no,yes,yes,no
39,13,40,3,0.9,Professional,129,no,no,yes,no,no
40,16,78,4,2.4,Undergrad,0,yes,yes,yes,no,no
26,0,129,3,0.7,Graduate,0,no,no,no,no,yes
55,29,71,3,0.3,Graduate,0,no,no,no,yes,no
61,35,23,3,0.3,Professional,0,no,no,yes,no,no
57,33,15,2,0.3,Undergrad,0,no,no,yes,no,no
56,31,28,1,1.3,Undergrad,138,no,no,no,yes,no
31,5,23,3,1,Undergrad,95,no,no,no,no,no
61,31,19,1,1.5,Professional,0,no,no,yes,no,no
58,32,42,3,1.4,Professional,158,no,no,no,yes,no
43,18,113,2,0.4,Undergrad,325,yes,no,no,no,no
29,5,34,4,0.4,Graduate,0,no,no,no,yes,no
50,23,19,1,0.5,Graduate,104,no,no,no,yes,no
49,25,43,1,1.6,Graduate,0,no,no,yes,yes,no
43,18,179,3,1.2,Undergrad,0,yes,yes,yes,no,yes
58,32,44,3,2.2,Professional,0,no,no,no,no,no
41,16,21,2,0.1,Graduate,0,no,no,no,no,no
65,40,115,1,2.5,Undergrad,174,no,no,no,yes,no
52,27,81,4,3.8,Graduate,0,no,no,no,yes,no
55,31,91,2,2.8,Undergrad,0,no,no,no,no,no
49,25,30,4,0.9,Graduate,0,no,no,no,yes,no
52,22,55,3,1.4,Professional,0,no,no,yes,no,no
56,31,48,2,2.1,Professional,0,no,no,no,yes,no
30,4,23,4,0.3,Graduate,121,no,no,no,no,no
36,10,21,3,0.1,Graduate,0,no,no,no,no,no
41,17,55,2,1.7,Undergrad,0,no,no,no,no,no
42,15,21,3,1,Graduate,0,no,no,yes,no,no
60,34,40,3,2.2,Professional,0,yes,no,yes,no,no
44,20,30,4,0.3,Undergrad,0,no,no,no,yes,no
34,9,78,3,0.6,Graduate,0,no,no,yes,no,no
56,32,65,2,3.2,Professional,0,no,no,yes,no,no
31,5,50,4,2.1,Professional,209,no,no,yes,no,no
29,4,55,4,2,Graduate,0,yes,no,yes,no,no
31,5,111,2,0.2,Undergrad,0,no,no,no,no,no
36,10,21,3,0.1,Graduate,0,no,no,no,yes,no
42,16,65,3,0.5,Professional,256,no,no,yes,no,no
64,39,114,1,0.8,Professional,0,no,no,yes,no,no
61,36,54,3,0.9,Professional,179,no,no,yes,no,no
35,11,75,2,1.7,Graduate,0,no,no,yes,no,no
28,2,13,4,0.4,Undergrad,0,no,no,no,yes,no
38,14,54,2,0.6,Professional,218,no,no,no,no,no
44,17,22,3,1,Graduate,126,no,no,yes,yes,no
45,20,198,2,2.8,Undergrad,0,no,no,yes,yes,no
46,20,18,1,0.2,Undergrad,0,no,no,yes,yes,no
57,32,74,4,0.7,Undergrad,0,no,no,no,yes,no
40,14,61,4,0.2,Professional,0,no,no,yes,no,no
38,12,64,2,1.8,Undergrad,0,no,no,no,no,no
39,14,10,2,0.3,Graduate,0,yes,no,no,yes,no
23,-2,82,2,1.8,Graduate,0,yes,no,no,yes,no
47,22,61,3,2.7,Graduate,168,no,no,yes,yes,no
32,7,83,2,2.5,Undergrad,148,yes,no,yes,no,no
30,5,73,3,2.6,Professional,0,no,no,yes,no,no
54,30,22,2,0.4,Undergrad,89,no,no,yes,no,no
25,0,91,2,1.8,Graduate,321,no,no,no,no,no
60,34,65,3,2.2,Professional,94,yes,yes,no,yes,no
61,36,13,3,0.5,Undergrad,0,no,no,yes,no,no
36,11,103,1,4.6,Undergrad,255,no,no,yes,no,no
52,26,95,1,0.3,Undergrad,0,no,no,yes,no,no
33,7,31,4,1,Undergrad,0,no,no,yes,yes,no
57,31,131,3,0.6,Undergrad,0,no,no,yes,no,yes
34,8,175,4,1.1,Professional,0,yes,yes,yes,yes,yes
50,24,38,4,0.1,Undergrad,0,no,no,yes,no,no
43,18,104,3,1,Undergrad,0,no,no,yes,no,no
34,10,114,3,3.3,Professional,0,no,no,no,no,yes
26,1,38,4,1.7,Graduate,0,no,no,yes,no,no
26,0,30,4,1.3,Professional,0,no,no,yes,yes,no
48,22,19,2,0.1,Professional,106,no,no,no,no,no
49,25,25,4,1,Undergrad,0,no,no,yes,yes,no
47,22,124,4,5,Professional,0,no,no,no,no,yes
43,19,20,3,0.5,Undergrad,0,no,no,no,no,no
40,15,83,1,1,Professional,0,no,no,no,no,no
31,5,18,4,0.3,Graduate,0,no,no,no,yes,no
27,1,99,1,3,Professional,149,no,no,no,yes,yes
55,29,62,3,0.3,Graduate,0,no,no,yes,no,no
54,30,24,1,0.1,Graduate,0,no,no,no,no,no
23,-1,13,4,1,Undergrad,84,no,no,yes,no,no
54,28,64,2,0.8,Professional,0,yes,no,yes,no,no
57,33,62,3,2.67,Undergrad,240,no,no,no,no,no
41,15,158,1,4.7,Graduate,0,yes,yes,no,yes,yes
28,4,88,1,5.4,Undergrad,0,no,no,yes,no,no
33,7,28,4,0.8,Undergrad,0,no,no,yes,no,no
51,27,52,2,1,Professional,0,no,no,no,no,no
28,4,82,4,0,Undergrad,0,no,no,yes,yes,no
63,37,140,2,6.9,Undergrad,97,no,no,no,yes,no
29,4,80,1,0.8,Graduate,0,no,no,yes,yes,no
62,38,58,4,1.2,Graduate,228,no,no,no,yes,no
51,25,180,1,1.7,Undergrad,0,no,no,yes,no,no
52,28,55,1,1.6,Graduate,227,no,no,no,no,no
43,16,65,3,2.67,Graduate,100,no,no,no,no,no
39,12,62,3,2.33,Graduate,0,no,no,no,no,no
35,9,23,4,0.3,Undergrad,0,no,no,no,no,no
34,10,35,1,1.7,Undergrad,0,no,no,yes,no,no
49,24,35,4,0.2,Graduate,0,no,no,no,yes,no
43,18,74,4,0.4,Undergrad,0,no,no,no,no,no
48,24,14,3,0.4,Undergrad,0,no,no,yes,no,no
30,4,83,2,1.5,Professional,199,no,no,no,yes,no
46,21,71,4,1.9,Professional,0,no,no,no,no,no
43,17,53,2,0.7,Undergrad,130,yes,no,yes,no,no
27,3,103,2,0.6,Undergrad,84,no,no,no,no,no
39,15,109,1,1.7,Undergrad,0,no,no,yes,no,no
58,33,60,2,1.9,Graduate,94,yes,no,yes,no,no
44,17,12,3,0.67,Graduate,0,no,no,yes,no,no
39,15,141,2,8,Undergrad,0,no,no,yes,no,no
35,10,128,1,3.8,Undergrad,0,no,no,yes,no,no
41,16,98,3,1,Undergrad,296,no,no,no,no,no
43,18,41,1,0.5,Professional,0,no,no,no,no,no
55,25,90,2,4.5,Professional,0,no,no,no,yes,no
32,6,31,1,0.3,Undergrad,0,no,no,no,no,no
56,26,74,1,3,Professional,0,no,no,no,no,no
30,5,83,4,1.8,Professional,0,no,no,no,yes,no
65,39,35,1,0.5,Professional,0,no,no,no,no,no
31,7,140,1,4,Undergrad,0,no,no,no,yes,no
41,15,65,3,0.5,Professional,0,no,no,no,no,no
55,29,35,3,1.4,Undergrad,0,no,no,no,no,no
37,7,73,4,1.8,Professional,0,no,no,yes,yes,no
34,10,29,1,1.5,Graduate,0,no,no,yes,no,no
34,9,55,4,2,Graduate,147,no,no,no,yes,no
33,9,20,4,0.7,Graduate,0,no,no,yes,no,no
48,23,70,1,2.8,Graduate,0,no,no,no,no,no
28,3,81,4,0.2,Undergrad,0,no,no,no,no,no
30,4,25,2,0.3,Undergrad,0,yes,no,yes,no,no
44,20,119,2,7.5,Undergrad,239,no,no,yes,no,no
61,35,49,4,1.7,Graduate,185,no,no,no,no,no
59,33,38,1,1.4,Undergrad,0,no,no,yes,yes,no
33,7,80,2,1.5,Professional,0,no,no,yes,yes,no
56,32,84,1,4.3,Undergrad,0,no,no,yes,yes,no
53,29,61,4,1.6,Graduate,0,no,no,yes,no,no
42,16,173,2,1.5,Graduate,373,no,yes,yes,yes,yes
43,19,60,2,2.5,Undergrad,0,yes,no,no,no,no
35,9,83,2,4.5,Professional,0,no,no,yes,no,no
61,35,59,1,2.8,Graduate,0,no,no,no,no,no
39,9,32,3,2,Professional,116,no,no,yes,no,no
61,37,33,3,0.1,Professional,0,no,no,yes,no,no
40,15,19,4,0.2,Professional,0,no,no,yes,no,no
34,8,14,4,0.3,Undergrad,0,no,no,no,no,no
65,39,94,4,4.1,Undergrad,120,no,yes,yes,yes,yes
40,16,154,2,6.1,Undergrad,325,no,no,yes,no,no
39,15,33,1,2,Graduate,0,no,no,no,no,no
61,35,28,2,0.2,Professional,135,no,no,yes,no,no
40,16,44,1,1.8,Undergrad,0,yes,no,yes,no,no
49,23,81,2,0.8,Professional,0,no,no,no,no,no
43,18,29,1,0.5,Professional,0,no,no,yes,no,no
45,21,58,3,0.3,Professional,0,yes,no,yes,no,no
52,28,38,4,0.9,Graduate,0,no,no,no,yes,no
32,8,82,3,1.5,Undergrad,0,no,no,yes,yes,no
31,7,18,1,0.4,Professional,0,no,no,yes,no,no
27,2,45,2,1.7,Graduate,0,no,no,no,yes,no
33,9,64,4,3.4,Undergrad,0,no,no,no,no,no
65,40,48,3,2.4,Undergrad,0,no,no,no,yes,no
62,37,24,1,0.3,Professional,0,yes,no,yes,no,no
55,25,65,4,2,Professional,0,no,no,yes,no,no
46,20,111,1,0,Undergrad,329,no,no,no,no,no
37,12,114,3,0.6,Graduate,0,no,no,yes,no,no
60,35,39,2,1.6,Professional,0,no,no,yes,no,no
44,14,19,1,0.75,Professional,0,no,no,no,yes,no
35,9,22,3,0.1,Graduate,0,no,yes,yes,yes,no
52,28,49,4,1.1,Graduate,0,no,no,yes,no,no
30,4,40,1,0.3,Undergrad,0,no,no,yes,no,no
62,36,63,1,1.6,Undergrad,118,no,no,yes,no,no
41,15,55,1,2.8,Undergrad,0,no,no,no,no,no
38,14,33,1,2,Graduate,0,no,no,yes,no,no
52,26,31,4,1.5,Professional,0,no,no,yes,no,no
48,24,24,4,0.2,Undergrad,0,no,no,yes,no,no
47,22,81,4,3.6,Professional,0,no,no,yes,yes,no
41,17,81,1,0.8,Graduate,223,no,no,yes,no,no
44,20,113,2,3.3,Undergrad,0,no,no,yes,yes,no
31,6,92,2,3.3,Undergrad,0,no,no,no,no,no
50,25,81,1,1.2,Undergrad,0,no,no,no,no,no
36,11,101,3,1.2,Professional,0,yes,no,no,yes,no
52,26,78,3,3,Graduate,0,no,no,no,yes,no
62,38,78,2,0,Professional,0,no,no,yes,no,no
55,30,35,1,1.5,Graduate,118,no,no,no,yes,no
61,37,9,2,0.3,Professional,0,no,no,yes,no,no
34,7,82,4,2,Graduate,0,no,no,yes,yes,no
34,9,41,1,2.5,Professional,0,no,no,no,no,no
59,35,84,1,1.8,Professional,0,no,no,yes,no,no
41,17,42,4,2.2,Graduate,185,yes,no,yes,no,no
33,8,54,3,2.3,Undergrad,0,no,no,no,yes,no
55,30,84,2,0,Professional,0,no,no,no,no,no
64,40,131,1,3.8,Undergrad,0,no,no,no,no,no
44,19,85,2,3.8,Professional,0,no,no,yes,no,no
32,8,84,4,3.4,Undergrad,0,no,no,yes,no,no
67,41,114,4,2.4,Professional,0,no,no,yes,no,no
40,14,61,3,0.5,Professional,0,no,no,yes,no,no
57,31,39,1,2.2,Professional,0,no,no,yes,yes,no
59,35,21,2,1,Undergrad,120,no,no,yes,no,no
43,17,111,4,5.4,Professional,0,no,no,yes,no,yes
58,34,68,2,2.8,Undergrad,113,no,no,no,no,no
50,23,179,4,3.6,Graduate,0,no,no,yes,no,yes
52,27,93,4,4.1,Graduate,0,no,no,no,yes,yes
35,9,85,2,1.8,Undergrad,0,no,no,no,no,no
40,15,180,1,4.1,Undergrad,0,no,no,no,no,no
31,5,110,2,1.5,Professional,0,no,no,yes,no,no
32,8,65,1,1.2,Undergrad,268,no,no,yes,no,no
55,31,159,1,3.9,Professional,0,no,no,no,no,yes
43,19,81,2,3.2,Undergrad,0,no,no,yes,no,no
31,6,132,1,3.8,Undergrad,0,no,no,yes,no,no
26,-1,44,1,2,Graduate,0,no,no,no,no,no
58,33,98,1,2.6,Undergrad,0,no,no,no,no,no
51,25,62,2,1.5,Graduate,0,no,no,yes,yes,no
45,21,91,1,4.7,Undergrad,0,no,no,yes,no,no
56,30,29,4,0.7,Graduate,87,no,no,yes,no,no
25,-1,101,4,2.1,Professional,0,no,no,no,yes,no
38,13,65,3,0.7,Graduate,0,no,no,yes,no,no
62,36,58,1,2.8,Graduate,0,no,no,no,yes,no
39,13,32,2,0.8,Professional,0,no,no,yes,no,no
56,30,140,4,0.5,Undergrad,292,no,no,no,no,yes
50,25,44,1,0.3,Undergrad,187,no,no,yes,yes,no
52,27,113,1,0.1,Professional,0,no,no,no,no,no
53,28,38,1,1.3,Graduate,0,no,no,yes,no,no
25,-1,13,4,0.4,Undergrad,0,yes,no,no,no,no
44,20,62,2,2.5,Undergrad,0,yes,no,yes,no,no
42,12,29,3,2,Professional,0,no,no,no,no,no
42,16,141,3,4,Graduate,0,no,no,no,no,yes
63,37,132,1,4.4,Graduate,0,no,no,yes,no,yes
57,32,23,1,0.3,Professional,0,no,no,yes,yes,no
56,32,11,2,0.3,Undergrad,89,no,no,no,no,no
60,34,90,4,1.9,Graduate,0,no,no,yes,no,no
62,38,43,1,1.9,Graduate,0,no,no,yes,no,no
48,22,59,4,2.6,Undergrad,0,no,no,yes,yes,no
37,11,28,2,0.8,Professional,0,no,no,no,no,no
55,29,28,2,0.7,Graduate,82,no,no,yes,yes,no
42,17,108,3,1,Undergrad,383,no,no,yes,no,no
39,13,78,1,2.8,Professional,0,no,no,no,no,no
47,22,65,1,2.4,Undergrad,0,no,no,yes,no,no
34,10,25,4,1,Undergrad,0,no,no,yes,no,no
48,23,108,2,3.8,Professional,0,no,no,no,yes,no
52,27,43,4,0.2,Graduate,0,no,no,yes,no,no
53,29,95,4,1,Graduate,0,no,no,yes,yes,no
49,25,24,1,0.3,Undergrad,0,no,no,no,no,no
47,22,190,2,8.8,Undergrad,0,no,no,no,no,no
48,24,24,1,0.9,Professional,0,no,no,no,no,no
38,13,41,4,1.7,Undergrad,0,no,no,yes,no,no
48,22,80,3,1.1,Undergrad,0,no,no,no,no,no
56,26,63,3,2,Professional,0,no,no,yes,no,no
65,41,79,3,2,Professional,0,no,no,no,no,no
46,20,105,4,3.2,Undergrad,0,no,no,no,no,yes
60,35,153,3,2,Professional,0,no,no,no,yes,yes
50,25,114,1,0.6,Undergrad,0,no,no,no,yes,no
41,15,120,1,5.2,Undergrad,0,no,no,yes,no,no
41,16,104,1,4,Professional,0,no,yes,yes,yes,no
60,35,20,1,1.3,Undergrad,0,no,no,yes,no,no
57,31,41,1,1.4,Undergrad,0,yes,no,yes,no,no
48,23,35,2,1.3,Undergrad,0,no,no,no,no,no
53,27,174,1,2.9,Graduate,0,no,no,yes,no,yes
42,18,164,1,1.3,Professional,0,yes,yes,yes,yes,yes
45,20,22,1,0.1,Undergrad,0,no,no,no,no,no
35,10,132,1,3.8,Undergrad,82,no,no,no,yes,no
34,9,32,4,1.1,Professional,0,no,no,yes,no,no
67,42,21,3,0.1,Professional,0,no,no,no,yes,no
36,9,49,2,1.67,Graduate,0,no,no,no,yes,no
37,13,79,4,0.1,Graduate,280,no,no,yes,no,no
40,14,30,2,0.8,Professional,86,no,no,no,no,no
35,10,118,2,7.8,Undergrad,358,no,no,no,no,no
60,34,11,4,0.7,Professional,0,no,no,yes,no,no
59,29,61,3,2,Professional,0,no,no,yes,no,no
35,9,43,4,1.2,Graduate,0,yes,no,yes,no,no
27,1,141,4,5.1,Professional,354,no,no,no,no,yes
29,3,54,4,1.8,Professional,0,no,no,no,no,no
35,9,33,2,0.3,Undergrad,0,yes,no,yes,no,no
38,13,84,3,1.2,Professional,121,no,no,yes,yes,no
62,37,125,1,1,Professional,0,no,no,yes,no,yes
43,19,110,1,3.4,Undergrad,0,no,no,no,yes,no
35,11,14,4,1,Undergrad,0,no,yes,yes,yes,no
41,15,65,2,2.8,Undergrad,0,no,no,yes,yes,no
65,41,78,3,2,Professional,0,no,yes,yes,yes,no
61,35,18,3,0.3,Professional,0,no,no,no,no,no
55,25,95,2,4.5,Professional,275,no,no,no,no,no
28,3,95,2,1.8,Graduate,0,no,no,no,no,no
52,26,191,1,1.7,Undergrad,0,no,no,yes,no,no
34,4,19,1,0.67,Professional,83,no,no,yes,no,no
49,23,19,4,0.6,Professional,0,no,no,yes,yes,no
42,18,39,1,0.3,Professional,0,no,no,yes,no,no
